Timestamp_s,Plate1_N,Plate2_N,Channel_0_mV,Channel_1_mV,Channel_2_mV,Channel_3_mV,Channel_4_mV,Channel_5_mV,Channel_6_mV,Channel_7_mV,Plate1_N_filtered,Plate2_N_filtered
1757069264.5354,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.3063,465.5137
1757069264.5363,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.3337,465.4934
1757069264.5372,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.3654,465.4790
1757069264.5380,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.4001,465.4736
1757069264.5389,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.4364,465.4801
1757069264.5398,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.4725,465.5006
1757069264.5407,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5066,465.5366
1757069264.5415,433.2534,465.3072,0.5190,0.4338,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5366,465.5889
1757069264.5424,433.5905,465.3072,0.5190,0.4348,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5606,465.6577
1757069264.5433,433.5905,465.3072,0.5190,0.4348,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5764,465.7421
1757069264.5442,433.5905,465.3072,0.5190,0.4348,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5823,465.8406
1757069264.5450,433.5905,465.3072,0.5190,0.4348,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5764,465.9513
1757069264.5459,433.5905,465.3072,0.5190,0.4348,0.3962,0.3789,0.6704,0.2022,0.4919,0.4103,433.5575,466.0713
1757069264.5471,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.5246,466.1976
1757069264.5477,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.4770,466.3269
1757069264.5485,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.4149,466.4555
1757069264.5494,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.3388,466.5801
1757069264.5503,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.2498,466.6974
1757069264.5512,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.1499,466.8045
1757069264.5520,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,433.0412,466.8989
1757069264.5529,433.5905,467.0285,0.5190,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.9267,466.9786
1757069264.5539,432.3452,467.0285,0.5152,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.8095,467.0424
1757069264.5547,432.3452,467.0285,0.5152,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.6932,467.0894
1757069264.5555,432.3452,467.0285,0.5152,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.5816,467.1195
1757069264.5564,432.3452,467.0285,0.5152,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.4782,467.1331
1757069264.5573,432.3452,467.0285,0.5152,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.3868,467.1314
1757069264.5582,432.3452,467.0285,0.5152,0.4348,0.3962,0.3789,0.6757,0.2022,0.4919,0.4103,432.3106,467.1160
1757069264.5591,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.2526,467.0890
1757069264.5599,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.2151,467.0531
1757069264.5608,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.1999,467.0111
1757069264.5617,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.2081,466.9665
1757069264.5626,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.2397,466.9227
1757069264.5635,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.2943,466.8834
1757069264.5644,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.3701,466.8523
1757069264.5653,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.4650,466.8328
1757069264.5661,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.5756,466.8284
1757069264.5670,432.1665,467.0285,0.5152,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.6980,466.8421
1757069264.5676,433.1421,467.0285,0.5182,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.8274,466.8766
1757069264.5688,433.1421,467.0285,0.5182,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,432.9588,466.9338
1757069264.5697,433.1421,467.0285,0.5182,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,433.0864,467.0150
1757069264.5705,433.1421,467.0285,0.5182,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,433.2046,467.1208
1757069264.5714,433.1421,467.0285,0.5182,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,433.3074,467.2509
1757069264.5723,433.1421,467.0285,0.5182,0.4348,0.3962,0.3783,0.6757,0.2022,0.4919,0.4103,433.3892,467.4039
1757069264.5732,433.3549,467.0285,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.4919,0.4103,433.4446,467.5776
1757069264.5741,433.3549,467.0285,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.4919,0.4103,433.4688,467.7688
1757069264.5749,433.3549,467.0285,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.4919,0.4103,433.4577,467.9736
1757069264.5758,433.3549,467.0285,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.4919,0.4103,433.4084,468.1869
1757069264.5767,433.3549,467.0285,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.4919,0.4103,433.3186,468.4034
1757069264.5778,433.3549,469.7250,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,433.1877,468.6172
1757069264.5785,433.3549,469.7250,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,433.0161,468.8223
1757069264.5793,433.3549,469.7250,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,432.8057,469.0126
1757069264.5802,433.3549,469.7250,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,432.5598,469.1825
1757069264.5811,433.3549,469.7250,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,432.2830,469.3269
1757069264.5820,433.3549,469.7250,0.5182,0.4348,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,431.9812,469.4412
1757069264.5830,431.9536,469.7250,0.5182,0.4305,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,431.6613,469.5222
1757069264.5837,431.9536,469.7250,0.5182,0.4305,0.3962,0.3790,0.6757,0.2022,0.5003,0.4103,431.3309,469.5673
1757069264.5846,431.2068,469.7250,0.5182,0.4305,0.3939,0.3790,0.6757,0.2022,0.5003,0.4103,430.9983,469.5753
1757069264.5855,431.2068,469.7250,0.5182,0.4305,0.3939,0.3790,0.6757,0.2022,0.5003,0.4103,430.6719,469.5460
1757069264.5864,428.8194,469.7250,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.5003,0.4103,430.3600,469.4806
1757069264.5872,428.8194,469.7250,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.5003,0.4103,430.0704,469.3812
1757069264.5881,428.8194,469.7250,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.5003,0.4103,429.8100,469.2510
1757069264.5890,428.8194,469.7250,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.5003,0.4103,429.5847,469.0940
1757069264.5899,428.8194,469.7250,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.5003,0.4103,429.3990,468.9150
1757069264.5908,428.8194,469.7250,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.5003,0.4103,429.2560,468.7191
1757069264.5914,428.8194,467.0632,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.1570,468.5119
1757069264.5925,428.8194,467.0632,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.1021,468.2988
1757069264.5934,428.8194,467.0632,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.0894,468.0851
1757069264.5943,428.8194,467.0632,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.1158,467.8758
1757069264.5951,428.8194,467.0632,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.1771,467.6751
1757069264.5960,428.8194,467.0632,0.5182,0.4305,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.2678,467.4869
1757069264.5966,430.1312,467.0632,0.5182,0.4346,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.3817,467.3140
1757069264.5978,430.1312,467.0632,0.5182,0.4346,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.5122,467.1587
1757069264.5987,430.1312,467.0632,0.5182,0.4346,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.6525,467.0226
1757069264.5995,430.1312,467.0632,0.5182,0.4346,0.3939,0.3716,0.6757,0.2022,0.4920,0.4103,429.7956,466.9065
1757069264.6004,430.4872,467.0632,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4920,0.4103,429.9352,466.8107
1757069264.6013,430.4872,467.0632,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4920,0.4103,430.0654,466.7352
1757069264.6022,430.4872,467.0632,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4920,0.4103,430.1809,466.6795
1757069264.6030,430.4872,467.0632,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4920,0.4103,430.2774,466.6429
1757069264.6039,430.4872,467.0632,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4920,0.4103,430.3518,466.6247
1757069264.6048,430.4872,467.0632,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4920,0.4103,430.4017,466.6238
1757069264.6057,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.4260,466.6395
1757069264.6066,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.4245,466.6708
1757069264.6074,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.3981,466.7168
1757069264.6083,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.3485,466.7769
1757069264.6092,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.2782,466.8500
1757069264.6101,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.1902,466.9353
1757069264.6110,430.4872,466.8618,0.5182,0.4346,0.3939,0.3727,0.6757,0.2022,0.4914,0.4103,430.0881,467.0317
1757069264.6119,429.2125,466.8618,0.5182,0.4346,0.3900,0.3727,0.6757,0.2022,0.4914,0.4103,429.9757,467.1381
1757069264.6127,429.2125,466.8618,0.5182,0.4346,0.3900,0.3727,0.6757,0.2022,0.4914,0.4103,429.8567,467.2531
1757069264.6136,429.2125,466.8618,0.5182,0.4346,0.3900,0.3727,0.6757,0.2022,0.4914,0.4103,429.7352,467.3752
1757069264.6145,429.2125,466.8618,0.5182,0.4346,0.3900,0.3727,0.6757,0.2022,0.4914,0.4103,429.6146,467.5024
1757069264.6154,429.2125,466.8618,0.5182,0.4346,0.3900,0.3727,0.6757,0.2022,0.4914,0.4103,429.4983,467.6330
1757069264.6163,429.2125,466.8618,0.5182,0.4346,0.3900,0.3727,0.6757,0.2022,0.4914,0.4103,429.3891,467.7646
1757069264.6171,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,429.2895,467.8951
1757069264.6180,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,429.2012,468.0223
1757069264.6189,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,429.1255,468.1440
1757069264.6198,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,429.0632,468.2582
1757069264.6207,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,429.0145,468.3633
1757069264.6215,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9791,468.4578
1757069264.6224,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9564,468.5407
1757069264.6233,429.2125,468.6826,0.5182,0.4346,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9453,468.6114
1757069264.6242,428.5671,468.6826,0.5182,0.4326,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9446,468.6697
1757069264.6250,428.5671,468.6826,0.5182,0.4326,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9525,468.7155
1757069264.6259,428.5671,468.6826,0.5182,0.4326,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9674,468.7495
1757069264.6268,428.5671,468.6826,0.5182,0.4326,0.3900,0.3727,0.6757,0.2078,0.4914,0.4103,428.9873,468.7723
1757069264.6277,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0103,468.7851
1757069264.6286,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0346,468.7889
1757069264.6294,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0585,468.7853
1757069264.6303,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0803,468.7756
1757069264.6312,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0990,468.7613
1757069264.6321,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.1133,468.7439
1757069264.6329,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.1227,468.7248
1757069264.6338,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.1269,468.7054
1757069264.6347,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.1257,468.6867
1757069264.6356,429.3079,468.6826,0.5182,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.1194,468.6699
1757069264.6364,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.1086,468.6558
1757069264.6373,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0938,468.6453
1757069264.6382,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0760,468.6387
1757069264.6391,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0559,468.6364
1757069264.6399,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0346,468.6386
1757069264.6408,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,429.0128,468.6451
1757069264.6417,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.9913,468.6559
1757069264.6425,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.9709,468.6703
1757069264.6434,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.9519,468.6879
1757069264.6443,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.9348,468.7078
1757069264.6452,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.9198,468.7290
1757069264.6460,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.9069,468.7506
1757069264.6469,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.8961,468.7714
1757069264.6478,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.8872,468.7901
1757069264.6487,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.8799,468.8055
1757069264.6495,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.8739,468.8163
1757069264.6504,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.8688,468.8215
1757069264.6513,428.8966,468.6826,0.5169,0.4326,0.3900,0.3750,0.6757,0.2078,0.4914,0.4103,428.8643,468.8199
