Timestamp_s,Plate1_N,Plate2_N,Channel_0_mV,Channel_1_mV,Channel_2_mV,Channel_3_mV,Channel_4_mV,Channel_5_mV,Channel_6_mV,Channel_7_mV,Plate1_N_filtered,Plate2_N_filtered
1757069513.2368,474.8048,452.1113,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3438,0.6473,474.4319,454.1725
1757069513.2377,474.8048,452.1113,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3438,0.6473,474.5699,454.7628
1757069513.2386,474.8048,452.1113,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3438,0.6473,474.6872,455.3864
1757069513.2394,474.8048,452.1113,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3438,0.6473,474.7818,456.0329
1757069513.2403,474.8048,452.1113,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3438,0.6473,474.8530,456.6904
1757069513.2410,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.9006,457.3463
1757069513.2421,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.9255,457.9874
1757069513.2430,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.9291,458.6012
1757069513.2439,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.9135,459.1760
1757069513.2447,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.8812,459.7017
1757069513.2456,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.8348,460.1700
1757069513.2465,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.7772,460.5749
1757069513.2474,474.8048,461.7999,0.4022,0.3854,0.5387,0.5293,0.4529,0.2901,0.3737,0.6473,474.7114,460.9126
1757069513.2483,474.1625,461.7999,0.4022,0.3854,0.5368,0.5293,0.4529,0.2901,0.3737,0.6473,474.6402,461.1814
1757069513.2492,474.1625,461.7999,0.4022,0.3854,0.5368,0.5293,0.4529,0.2901,0.3737,0.6473,474.5661,461.3819
1757069513.2500,474.1625,461.7999,0.4022,0.3854,0.5368,0.5293,0.4529,0.2901,0.3737,0.6473,474.4915,461.5166
1757069513.2511,474.1625,459.3674,0.4022,0.3854,0.5368,0.5293,0.4454,0.2901,0.3737,0.6473,474.4184,461.5892
1757069513.2518,474.1625,459.3674,0.4022,0.3854,0.5368,0.5293,0.4454,0.2901,0.3737,0.6473,474.3483,461.6048
1757069513.2529,474.1625,461.0305,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3737,0.6473,474.2824,461.5691
1757069513.2535,474.1625,461.0305,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3737,0.6473,474.2217,461.4881
1757069513.2546,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,474.1665,461.3679
1757069513.2553,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,474.1172,461.2144
1757069513.2562,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,474.0737,461.0330
1757069513.2571,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,474.0358,460.8285
1757069513.2579,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,474.0035,460.6051
1757069513.2588,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,473.9765,460.3664
1757069513.2597,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,473.9546,460.1155
1757069513.2606,474.1625,460.1473,0.4022,0.3854,0.5368,0.5293,0.4454,0.2952,0.3710,0.6473,473.9377,459.8551
1757069513.2615,474.0708,460.1473,0.4022,0.3854,0.5365,0.5293,0.4454,0.2952,0.3710,0.6473,473.9259,459.5875
1757069513.2624,474.0708,460.1473,0.4022,0.3854,0.5365,0.5293,0.4454,0.2952,0.3710,0.6473,473.9194,459.3149
1757069513.2633,474.0708,460.1473,0.4022,0.3854,0.5365,0.5293,0.4454,0.2952,0.3710,0.6473,473.9184,459.0397
1757069513.2641,474.0708,460.1473,0.4022,0.3854,0.5365,0.5293,0.4454,0.2952,0.3710,0.6473,473.9235,458.7641
1757069513.2650,474.0708,460.1473,0.4022,0.3854,0.5365,0.5293,0.4454,0.2952,0.3710,0.6473,473.9350,458.4907
1757069513.2659,474.0708,460.1473,0.4022,0.3854,0.5365,0.5293,0.4454,0.2952,0.3710,0.6473,473.9534,458.2222
1757069513.2666,474.0708,456.8225,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6473,473.9790,457.9614
1757069513.2677,474.0708,456.8225,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6473,474.0121,457.7114
1757069513.2685,474.0708,456.8225,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6473,474.0526,457.4751
1757069513.2694,474.0708,456.8225,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6473,474.1001,457.2550
1757069513.2703,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.1538,457.0538
1757069513.2712,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.2122,456.8733
1757069513.2720,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.2735,456.7150
1757069513.2729,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.3352,456.5797
1757069513.2738,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.3943,456.4677
1757069513.2747,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.4470,456.3784
1757069513.2755,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.4893,456.3107
1757069513.2764,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.5165,456.2630
1757069513.2773,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.5239,456.2331
1757069513.2782,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.5067,456.2184
1757069513.2790,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.4600,456.2159
1757069513.2799,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.3795,456.2226
1757069513.2808,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.2614,456.2352
1757069513.2817,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,474.1027,456.2505
1757069513.2825,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,473.9016,456.2655
1757069513.2834,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,473.6574,456.2774
1757069513.2843,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,473.3710,456.2838
1757069513.2852,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,473.0448,456.2825
1757069513.2860,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,472.6829,456.2719
1757069513.2869,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,472.2908,456.2509
1757069513.2878,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,471.8753,456.2191
1757069513.2886,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,471.4445,456.1764
1757069513.2895,474.0708,456.3141,0.4022,0.3854,0.5365,0.5293,0.4454,0.2849,0.3710,0.6458,471.0071,456.1233
1757069513.2904,467.4751,456.3141,0.4022,0.3854,0.5365,0.5090,0.4454,0.2849,0.3710,0.6458,470.5725,456.0610
1757069513.2913,467.4751,456.3141,0.4022,0.3854,0.5365,0.5090,0.4454,0.2849,0.3710,0.6458,470.1497,455.9908
1757069513.2922,467.4751,456.3141,0.4022,0.3854,0.5365,0.5090,0.4454,0.2849,0.3710,0.6458,469.7473,455.9149
1757069513.2930,467.4751,456.3141,0.4022,0.3854,0.5365,0.5090,0.4454,0.2849,0.3710,0.6458,469.3728,455.8352
1757069513.2938,467.4751,455.2619,0.4022,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,469.0324,455.7543
1757069513.2948,467.4751,455.2619,0.4022,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,468.7306,455.6746
1757069513.2956,467.4751,455.2619,0.4022,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,468.4703,455.5986
1757069513.2965,467.4751,455.2619,0.4022,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,468.2522,455.5284
1757069513.2974,467.4751,455.2619,0.4022,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,468.0757,455.4663
1757069513.2983,467.4751,455.2619,0.4022,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.9381,455.4137
1757069513.2989,469.2081,455.2619,0.4075,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.8355,455.3722
1757069513.3000,469.2081,455.2619,0.4075,0.3854,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.7632,455.3424
1757069513.3007,468.2969,455.2619,0.4075,0.3826,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.7153,455.3248
1757069513.3018,468.2969,455.2619,0.4075,0.3826,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.6857,455.3194
1757069513.3027,468.2969,455.2619,0.4075,0.3826,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.6683,455.3256
1757069513.3035,468.2969,455.2619,0.4075,0.3826,0.5365,0.5090,0.4454,0.2817,0.3710,0.6458,467.6571,455.3424
1757069513.3044,467.7773,455.2619,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3710,0.6458,467.6467,455.3687
1757069513.3053,467.7773,455.2619,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3710,0.6458,467.6322,455.4028
1757069513.3062,467.7773,455.2619,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3710,0.6458,467.6096,455.4430
1757069513.3070,467.7773,455.2619,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3710,0.6458,467.5759,455.4875
1757069513.3079,467.7773,455.2619,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3710,0.6458,467.5291,455.5343
1757069513.3091,467.7773,456.4084,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6458,467.4682,455.5816
1757069513.3097,467.7773,456.4084,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6458,467.3929,455.6277
1757069513.3106,467.7773,456.4084,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6458,467.3042,455.6711
1757069513.3114,467.7773,455.7220,0.4075,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6436,467.2033,455.7107
1757069513.3126,466.6373,455.7220,0.4040,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6436,467.0924,455.7456
1757069513.3132,466.6373,455.7220,0.4040,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6436,466.9737,455.7751
1757069513.3141,466.6373,455.7220,0.4040,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6436,466.8499,455.7989
1757069513.3149,466.6373,455.7220,0.4040,0.3826,0.5365,0.5074,0.4454,0.2817,0.3745,0.6436,466.7234,455.8169
1757069513.3160,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,466.5966,455.8293
1757069513.3167,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,466.4715,455.8365
1757069513.3176,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,466.3494,455.8389
1757069513.3185,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,466.2315,455.8370
1757069513.3193,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,466.1181,455.8314
1757069513.3202,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,466.0089,455.8227
1757069513.3211,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.9034,455.8114
1757069513.3220,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.8003,455.7979
1757069513.3229,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.6984,455.7827
1757069513.3237,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.5961,455.7662
1757069513.3246,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.4919,455.7485
1757069513.3255,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.3845,455.7299
1757069513.3264,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.2727,455.7104
1757069513.3273,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.1559,455.6903
1757069513.3281,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,465.0339,455.6695
1757069513.3290,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,464.9071,455.6483
1757069513.3299,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,464.7764,455.6266
1757069513.3308,465.7352,455.7220,0.4040,0.3826,0.5337,0.5074,0.4454,0.2817,0.3745,0.6436,464.6431,455.6047
1757069513.3313,463.5993,455.7220,0.4040,0.3826,0.5337,0.5009,0.4454,0.2817,0.3745,0.6436,464.5089,455.5826
1757069513.3325,463.5993,455.7220,0.4040,0.3826,0.5337,0.5009,0.4454,0.2817,0.3745,0.6436,464.3759,455.5607
1757069513.3334,463.5993,455.8072,0.4040,0.3826,0.5337,0.5009,0.4456,0.2817,0.3745,0.6436,464.2462,455.5390
1757069513.3343,463.5993,455.8072,0.4040,0.3826,0.5337,0.5009,0.4456,0.2817,0.3745,0.6436,464.1221,455.5178
1757069513.3352,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,464.0054,455.4974
1757069513.3360,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.8980,455.4778
1757069513.3369,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.8012,455.4591
1757069513.3378,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.7160,455.4413
1757069513.3386,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.6429,455.4242
1757069513.3395,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.5819,455.4077
1757069513.3404,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.5325,455.3913
1757069513.3413,463.5993,455.2679,0.4040,0.3826,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.4935,455.3746
1757069513.3421,463.3576,455.2679,0.4040,0.3819,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.4638,455.3569
1757069513.3430,463.3576,455.2679,0.4040,0.3819,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.4414,455.3377
1757069513.3439,463.3576,455.2679,0.4040,0.3819,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.4243,455.3163
1757069513.3448,463.3576,455.2679,0.4040,0.3819,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.4103,455.2922
1757069513.3456,463.3576,455.2679,0.4040,0.3819,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.3971,455.2647
1757069513.3465,463.3576,455.2679,0.4040,0.3819,0.5337,0.5009,0.4456,0.2800,0.3745,0.6436,463.3823,455.2336
1757069513.3474,463.3576,455.5289,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6436,463.3638,455.1984
1757069513.3483,463.3576,455.5289,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6436,463.3394,455.1593
1757069513.3492,463.3576,455.5289,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6436,463.3076,455.1163
1757069513.3500,463.3576,455.5289,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6436,463.2669,455.0697
1757069513.3509,463.3576,455.5289,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6436,463.2166,455.0203
1757069513.3518,463.3576,454.5672,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6407,463.1564,454.9687
1757069513.3527,463.3576,454.5672,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6407,463.0864,454.9157
1757069513.3535,463.3576,454.5672,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6407,463.0074,454.8624
1757069513.3544,463.3576,454.5672,0.4040,0.3819,0.5337,0.5009,0.4465,0.2800,0.3745,0.6407,462.9207,454.8096
1757069513.3553,463.6758,454.5672,0.4040,0.3828,0.5337,0.5009,0.4465,0.2800,0.3745,0.6407,462.8281,454.7584
