Timestamp_s,Plate1_N,Plate2_N,Channel_0_mV,Channel_1_mV,Channel_2_mV,Channel_3_mV,Channel_4_mV,Channel_5_mV,Channel_6_mV,Channel_7_mV,Plate1_N_filtered,Plate2_N_filtered
1757070811.9238,414.0274,515.7248,0.3441,0.3586,0.5252,0.4409,0.4799,0.3494,0.3893,0.7119,415.7768,517.3898
1757070811.9247,414.0274,515.7248,0.3441,0.3586,0.5252,0.4409,0.4799,0.3494,0.3893,0.7119,415.6212,517.8426
1757070811.9256,414.0274,515.7248,0.3441,0.3586,0.5252,0.4409,0.4799,0.3494,0.3893,0.7119,415.4437,518.3154
1757070811.9262,414.0274,520.2610,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3893,0.7119,415.2348,518.8023
1757070811.9273,414.0274,520.2610,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3893,0.7119,414.9853,519.2962
1757070811.9282,414.0274,520.2610,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3893,0.7119,414.6864,519.7895
1757070811.9291,414.0274,520.2610,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3893,0.7119,414.3303,520.2741
1757070811.9296,414.0274,521.1254,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3920,0.7119,413.9100,520.7421
1757070811.9308,414.0274,521.1254,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3920,0.7119,413.4196,521.1859
1757070811.9314,414.0274,523.1514,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,412.8547,521.5987
1757070811.9326,414.0274,523.1514,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,412.2128,521.9746
1757070811.9335,414.0274,523.1514,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,411.4928,522.3090
1757070811.9343,414.0274,523.1514,0.3441,0.3586,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,410.6955,522.5987
1757070811.9348,410.0850,523.1514,0.3441,0.3465,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,409.8237,522.8420
1757070811.9361,410.0850,523.1514,0.3441,0.3465,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,408.8816,523.0387
1757070811.9370,410.0850,523.1514,0.3441,0.3465,0.5252,0.4409,0.4939,0.3494,0.3920,0.7182,407.8749,523.1902
1757070811.9382,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,406.8106,523.2992
1757070811.9387,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,405.6966,523.3698
1757070811.9396,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,404.5412,523.4070
1757070811.9405,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,403.3533,523.4168
1757070811.9414,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,402.1422,523.4060
1757070811.9423,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,400.9172,523.3816
1757070811.9432,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,399.6876,523.3510
1757070811.9440,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,398.4629,523.3212
1757070811.9449,401.3889,523.1514,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7182,397.2528,523.2995
1757070811.9458,401.3889,523.6047,0.3441,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7196,396.0667,523.2922
1757070811.9467,392.7867,523.6047,0.3177,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7196,394.9140,523.3054
1757070811.9476,392.7867,523.6047,0.3177,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7196,393.8035,523.3441
1757070811.9484,392.7867,523.6047,0.3177,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7196,392.7435,523.4125
1757070811.9493,392.7867,523.6047,0.3177,0.3465,0.5252,0.4142,0.4939,0.3494,0.3920,0.7196,391.7414,523.5136
1757070811.9502,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,390.8032,523.6494
1757070811.9511,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,389.9337,523.8203
1757070811.9519,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,389.1360,524.0258
1757070811.9528,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,388.4115,524.2638
1757070811.9537,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,387.7599,524.5312
1757070811.9546,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,387.1794,524.8237
1757070811.9555,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,386.6666,525.1361
1757070811.9563,387.0037,523.6047,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.3920,0.7196,386.2174,525.4623
1757070811.9570,387.0037,527.2350,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.4032,0.7196,385.8266,525.7959
1757070811.9581,387.0037,527.2350,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.4032,0.7196,385.4883,526.1303
1757070811.9587,387.0037,528.0383,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,385.1968,526.4590
1757070811.9599,387.0037,528.0383,0.3177,0.3465,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,384.9460,526.7760
1757070811.9604,385.7812,528.0383,0.3139,0.3465,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,384.7300,527.0760
1757070811.9616,385.7812,528.0383,0.3139,0.3465,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,384.5434,527.3544
1757070811.9620,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,384.3810,527.6078
1757070811.9634,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,384.2378,527.8340
1757070811.9642,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,384.1093,528.0317
1757070811.9651,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,383.9911,528.2009
1757070811.9660,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,383.8790,528.3424
1757070811.9669,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,383.7691,528.4582
1757070811.9677,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,383.6576,528.5509
1757070811.9686,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,383.5409,528.6236
1757070811.9695,383.1468,528.0383,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4032,0.7221,383.4155,528.6800
1757070811.9706,383.1468,529.3975,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7221,383.2785,528.7240
1757070811.9713,383.1468,529.3975,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7221,383.1271,528.7595
1757070811.9722,383.1468,529.3975,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7221,382.9594,528.7905
1757070811.9730,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,382.7737,528.8207
1757070811.9739,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,382.5693,528.8535
1757070811.9748,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,382.3461,528.8917
1757070811.9756,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,382.1049,528.9375
1757070811.9765,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,381.8473,528.9923
1757070811.9774,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,381.5754,529.0569
1757070811.9783,383.1468,528.7880,0.3139,0.3384,0.5074,0.4142,0.4939,0.3494,0.4074,0.7202,381.2921,529.1310
1757070811.9791,379.0218,528.7880,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4074,0.7202,381.0006,529.2135
1757070811.9800,379.0218,528.7880,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4074,0.7202,380.7044,529.3024
1757070811.9809,379.0218,528.7880,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4074,0.7202,380.4069,529.3951
1757070811.9818,379.0218,528.7880,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4074,0.7202,380.1117,529.4882
1757070811.9826,379.0218,528.7880,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4074,0.7202,379.8217,529.5780
1757070811.9835,379.0218,528.7880,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4074,0.7202,379.5399,529.6604
1757070811.9843,379.0218,531.0425,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7202,379.2683,529.7314
1757070811.9853,379.0218,531.0425,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7202,379.0089,529.7873
1757070811.9859,379.0218,529.9398,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,378.7631,529.8247
1757070811.9870,379.0218,529.9398,0.3139,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,378.5317,529.8411
1757070811.9879,378.3113,529.9398,0.3117,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,378.3157,529.8349
1757070811.9888,378.3113,529.9398,0.3117,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,378.1154,529.8056
1757070811.9897,378.3113,529.9398,0.3117,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,377.9313,529.7541
1757070811.9906,378.3113,529.9398,0.3117,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,377.7636,529.6826
1757070811.9914,378.3113,529.9398,0.3117,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,377.6126,529.5946
1757070811.9923,378.3113,529.9398,0.3117,0.3384,0.5074,0.4015,0.4939,0.3494,0.4144,0.7168,377.4789,529.4951
1757070811.9928,377.1509,529.9398,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4144,0.7168,377.3626,529.3902
1757070811.9941,377.1509,529.9398,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4144,0.7168,377.2644,529.2871
1757070811.9950,377.1509,529.9398,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4144,0.7168,377.1847,529.1942
1757070811.9958,377.1509,529.9398,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4144,0.7168,377.1237,529.1199
1757070811.9967,377.1509,529.9398,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4144,0.7168,377.0818,529.0735
1757070811.9979,377.1509,529.0430,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.0589,529.0636
1757070811.9985,377.1509,529.0430,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.0547,529.0987
1757070811.9994,377.1509,529.0430,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.0683,529.1861
1757070812.0003,377.1509,529.0430,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.0987,529.3317
1757070812.0011,377.1509,529.0430,0.3117,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.1438,529.5399
1757070812.0020,376.4844,529.0430,0.3097,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.2015,529.8129
1757070812.0029,376.4844,529.0430,0.3097,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.2686,530.1504
1757070812.0038,376.4844,529.0430,0.3097,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.3417,530.5498
1757070812.0047,376.4844,529.0430,0.3097,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.4167,531.0062
1757070812.0055,376.4844,529.0430,0.3097,0.3384,0.5074,0.3979,0.4939,0.3494,0.4116,0.7168,377.4891,531.5119
1757070812.0064,377.8470,529.0430,0.3097,0.3384,0.5074,0.4021,0.4939,0.3494,0.4116,0.7168,377.5545,532.0573
1757070812.0073,377.8470,529.0430,0.3097,0.3384,0.5074,0.4021,0.4939,0.3494,0.4116,0.7168,377.6081,532.6309
1757070812.0082,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.6457,533.2198
1757070812.0090,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.6631,533.8101
1757070812.0099,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.6574,534.3878
1757070812.0108,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.6261,534.9392
1757070812.0117,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.5683,535.4514
1757070812.0125,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.4843,535.9127
1757070812.0134,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.3757,536.3132
1757070812.0143,377.8470,536.7780,0.3097,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.2458,536.6448
1757070812.0151,377.9387,536.7780,0.3099,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,377.0995,536.9015
1757070812.0160,377.9387,536.7780,0.3099,0.3384,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.9430,537.0794
1757070812.0167,376.6730,536.7780,0.3099,0.3345,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.7842,537.1772
1757070812.0178,376.6730,536.7780,0.3099,0.3345,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.6316,537.1951
1757070812.0187,376.6730,536.7780,0.3099,0.3345,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.4952,537.1357
1757070812.0195,376.6730,536.7780,0.3099,0.3345,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.3852,537.0036
1757070812.0204,376.6730,536.7780,0.3099,0.3345,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.3120,536.8046
1757070812.0213,376.6730,536.7780,0.3099,0.3345,0.5074,0.4021,0.5177,0.3494,0.4116,0.7168,376.2861,536.5463
1757070812.0222,376.6730,536.0871,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7168,376.3172,536.2374
1757070812.0230,376.6730,536.0871,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7168,376.4140,535.8875
1757070812.0239,376.6730,536.0871,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7168,376.5838,535.5069
1757070812.0248,376.6730,536.0871,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7168,376.8322,535.1060
1757070812.0257,376.6730,536.0871,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7168,377.1623,534.6954
1757070812.0265,376.6730,536.0871,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7168,377.5752,534.2854
1757070812.0270,376.6730,531.7153,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7033,378.0692,533.8854
1757070812.0283,376.6730,531.7153,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7033,378.6399,533.5040
1757070812.0292,376.6730,531.7153,0.3099,0.3345,0.5074,0.4021,0.5156,0.3494,0.4116,0.7033,379.2802,533.1485
1757070812.0304,377.7205,531.7153,0.3099,0.3377,0.5074,0.4021,0.5156,0.3494,0.4116,0.7033,379.9808,532.8248
