Timestamp_s,Plate1_N,Plate2_N,Channel_0_mV,Channel_1_mV,Channel_2_mV,Channel_3_mV,Channel_4_mV,Channel_5_mV,Channel_6_mV,Channel_7_mV,Plate1_N_filtered,Plate2_N_filtered
1757070771.4665,449.3784,446.9898,0.4222,0.5065,0.4891,0.3597,0.4656,0.1784,0.5375,0.5368,450.1812,446.7422
1757070771.4674,449.3784,446.9898,0.4222,0.5065,0.4891,0.3597,0.4656,0.1784,0.5375,0.5368,449.9986,446.7936
1757070771.4683,449.3784,446.9898,0.4222,0.5065,0.4891,0.3597,0.4656,0.1784,0.5375,0.5368,449.8224,446.8691
1757070771.4691,449.3784,446.9898,0.4222,0.5065,0.4891,0.3597,0.4656,0.1784,0.5375,0.5368,449.6532,446.9706
1757070771.4700,449.3784,446.3766,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5368,449.4910,447.0993
1757070771.4709,449.3784,446.3766,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5368,449.3353,447.2558
1757070771.4718,449.3784,446.3766,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5368,449.1852,447.4396
1757070771.4727,449.3784,446.3766,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5368,449.0397,447.6495
1757070771.4735,449.3784,446.3766,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5368,448.8976,447.8837
1757070771.4744,449.3784,446.3766,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5368,448.7579,448.1392
1757070771.4751,449.3784,450.3018,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,448.6197,448.4128
1757070771.4762,449.3784,450.3018,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,448.4823,448.7007
1757070771.4770,449.3784,450.3018,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,448.3455,448.9987
1757070771.4779,449.3784,450.3018,0.4222,0.5065,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,448.2093,449.3026
1757070771.4785,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,448.0741,449.6082
1757070771.4797,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,447.9406,449.9114
1757070771.4806,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,447.8096,450.2084
1757070771.4814,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,447.6822,450.4956
1757070771.4823,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,447.5594,450.7698
1757070771.4832,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,447.4425,451.0280
1757070771.4841,447.1326,450.3018,0.4222,0.4996,0.4891,0.3597,0.4637,0.1784,0.5375,0.5490,447.3323,451.2676
1757070771.4853,447.1326,451.8797,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5490,447.2300,451.4863
1757070771.4859,447.1326,451.8797,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5490,447.1363,451.6819
1757070771.4867,447.1326,451.8797,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5490,447.0522,451.8529
1757070771.4876,447.1326,451.8797,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5490,446.9783,451.9976
1757070771.4885,447.1326,451.8797,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5490,446.9153,452.1150
1757070771.4894,447.1326,452.1867,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5499,446.8639,452.2042
1757070771.4902,447.1326,452.1867,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5499,446.8247,452.2648
1757070771.4911,447.1326,452.1867,0.4222,0.4996,0.4891,0.3597,0.4637,0.1833,0.5375,0.5499,446.7983,452.2968
1757070771.4921,446.1593,452.1867,0.4222,0.4966,0.4891,0.3597,0.4637,0.1833,0.5375,0.5499,446.7854,452.3003
1757070771.4929,446.1593,452.1867,0.4222,0.4966,0.4891,0.3597,0.4637,0.1833,0.5375,0.5499,446.7866,452.2761
1757070771.4939,447.2826,452.1867,0.4222,0.4966,0.4925,0.3597,0.4637,0.1833,0.5375,0.5499,446.8027,452.2254
1757070771.4946,447.2826,452.1867,0.4222,0.4966,0.4925,0.3597,0.4637,0.1833,0.5375,0.5499,446.8341,452.1498
1757070771.4955,447.2826,452.1867,0.4222,0.4966,0.4925,0.3597,0.4637,0.1833,0.5375,0.5499,446.8814,452.0514
1757070771.4964,447.2826,452.1867,0.4222,0.4966,0.4925,0.3597,0.4637,0.1833,0.5375,0.5499,446.9451,451.9327
1757070771.4973,447.2826,452.1867,0.4222,0.4966,0.4925,0.3597,0.4637,0.1833,0.5375,0.5499,447.0255,451.7967
1757070771.4982,447.2826,452.1867,0.4222,0.4966,0.4925,0.3597,0.4637,0.1833,0.5375,0.5499,447.1228,451.6467
1757070771.4990,447.2826,452.7479,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5375,0.5499,447.2367,451.4864
1757070771.4999,447.2826,452.7479,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5375,0.5499,447.3669,451.3196
1757070771.5006,447.2826,450.1163,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,447.5126,451.1505
1757070771.5017,447.2826,450.1163,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,447.6723,450.9830
1757070771.5026,447.2826,450.1163,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,447.8446,450.8209
1757070771.5035,447.2826,450.1163,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,448.0271,450.6676
1757070771.5043,447.2826,450.1163,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,448.2173,450.5264
1757070771.5052,447.2826,450.1163,0.4222,0.4966,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,448.4122,450.3997
1757070771.5058,448.4869,450.1163,0.4222,0.5004,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,448.6087,450.2895
1757070771.5070,448.4869,450.1163,0.4222,0.5004,0.4925,0.3597,0.4637,0.1850,0.5293,0.5499,448.8035,450.1971
1757070771.5074,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,448.9932,450.1232
1757070771.5087,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.1747,450.0678
1757070771.5096,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.3453,450.0304
1757070771.5105,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.5027,450.0099
1757070771.5114,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.6452,450.0046
1757070771.5123,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.7716,450.0125
1757070771.5131,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.8817,450.0315
1757070771.5140,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,449.9755,450.0589
1757070771.5149,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,450.0539,450.0920
1757070771.5158,450.1101,450.1163,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5499,450.1183,450.1281
1757070771.5167,450.1101,450.2769,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5504,450.1705,450.1645
1757070771.5175,450.1101,450.2769,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5504,450.2125,450.1984
1757070771.5184,450.1101,450.2769,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5504,450.2465,450.2274
1757070771.5193,450.1101,450.2769,0.4222,0.5004,0.4975,0.3597,0.4637,0.1850,0.5293,0.5504,450.2749,450.2492
1757070771.5202,449.4413,450.2769,0.4222,0.4983,0.4975,0.3597,0.4637,0.1850,0.5293,0.5504,450.2998,450.2615
1757070771.5211,449.4413,450.2769,0.4222,0.4983,0.4975,0.3597,0.4637,0.1850,0.5293,0.5504,450.3233,450.2626
1757070771.5219,448.7604,450.2769,0.4222,0.4983,0.4954,0.3597,0.4637,0.1850,0.5293,0.5504,450.3471,450.2511
1757070771.5228,450.8850,450.2769,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5293,0.5504,450.3730,450.2255
1757070771.5237,450.8850,450.2769,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5293,0.5504,450.4021,450.1852
1757070771.5246,450.8850,450.2769,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5293,0.5504,450.4354,450.1294
1757070771.5255,450.8850,450.2769,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5293,0.5504,450.4736,450.0580
1757070771.5264,450.8850,450.2769,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5293,0.5504,450.5173,449.9710
1757070771.5272,450.8850,450.2769,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5293,0.5504,450.5667,449.8686
1757070771.5279,450.8850,448.3852,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5504,450.6220,449.7515
1757070771.5290,450.8850,448.3852,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5504,450.6832,449.6205
1757070771.5297,450.8850,449.2956,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5532,450.7501,449.4765
1757070771.5308,450.8850,449.2956,0.4222,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5532,450.8224,449.3208
1757070771.5316,450.4275,449.2956,0.4208,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5532,450.8998,449.1548
1757070771.5325,450.4275,449.2956,0.4208,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5532,450.9817,448.9803
1757070771.5334,450.4275,449.2956,0.4208,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5532,451.0674,448.7990
1757070771.5343,450.4275,449.2956,0.4208,0.4983,0.4954,0.3662,0.4637,0.1850,0.5235,0.5532,451.1563,448.6131
1757070771.5347,451.8098,449.2956,0.4208,0.4983,0.4997,0.3662,0.4637,0.1850,0.5235,0.5532,451.2474,448.4249
1757070771.5360,451.8098,449.2956,0.4208,0.4983,0.4997,0.3662,0.4637,0.1850,0.5235,0.5532,451.3399,448.2368
1757070771.5369,451.8098,449.2956,0.4208,0.4983,0.4997,0.3662,0.4637,0.1850,0.5235,0.5532,451.4328,448.0513
1757070771.5381,451.8098,446.8458,0.4208,0.4983,0.4997,0.3662,0.4561,0.1850,0.5235,0.5532,451.5252,447.8708
1757070771.5387,451.8098,446.8458,0.4208,0.4983,0.4997,0.3662,0.4561,0.1850,0.5235,0.5532,451.6162,447.6978
1757070771.5396,451.8098,446.8458,0.4208,0.4983,0.4997,0.3662,0.4561,0.1850,0.5235,0.5532,451.7051,447.5341
1757070771.5405,451.8098,446.6828,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5532,451.7911,447.3817
1757070771.5413,451.8098,446.6828,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5532,451.8735,447.2417
1757070771.5422,451.8098,446.6828,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5532,451.9518,447.1149
1757070771.5431,451.8098,446.6828,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5532,452.0255,447.0016
1757070771.5440,451.8098,446.7862,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.0943,446.9015
1757070771.5448,451.8098,446.7862,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.1579,446.8138
1757070771.5457,451.8098,446.7862,0.4208,0.4983,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.2161,446.7374
1757070771.5467,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.2689,446.6708
1757070771.5475,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.3163,446.6121
1757070771.5483,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.3585,446.5596
1757070771.5492,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.3959,446.5113
1757070771.5501,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.4290,446.4655
1757070771.5510,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.4584,446.4205
1757070771.5518,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.4850,446.3748
1757070771.5527,452.5710,446.7862,0.4208,0.5006,0.4997,0.3662,0.4561,0.1845,0.5235,0.5535,452.5097,446.3272
1757070771.5536,452.5710,446.4762,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5235,0.5535,452.5334,446.2770
1757070771.5544,452.5710,446.4762,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5235,0.5535,452.5573,446.2235
1757070771.5552,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.5825,446.1663
1757070771.5562,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.6099,446.1054
1757070771.5571,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.6406,446.0408
1757070771.5580,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.6755,445.9728
1757070771.5589,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.7153,445.9017
1757070771.5597,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.7605,445.8280
1757070771.5606,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.8114,445.7520
1757070771.5615,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.8682,445.6745
1757070771.5624,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.9308,445.5959
1757070771.5633,452.5710,445.6714,0.4208,0.5006,0.4997,0.3662,0.4561,0.1836,0.5210,0.5535,452.9989,445.5169
1757070771.5638,453.6897,445.6714,0.4208,0.5006,0.4997,0.3697,0.4561,0.1836,0.5210,0.5535,453.0722,445.4382
1757070771.5650,453.6897,445.6714,0.4208,0.5006,0.4997,0.3697,0.4561,0.1836,0.5210,0.5535,453.1499,445.3604
1757070771.5659,453.6897,445.6714,0.4208,0.5006,0.4997,0.3697,0.4561,0.1836,0.5210,0.5535,453.2315,445.2844
1757070771.5668,453.6897,445.6714,0.4208,0.5006,0.4997,0.3697,0.4561,0.1836,0.5210,0.5535,453.3161,445.2108
1757070771.5672,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.4028,445.1405
1757070771.5685,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.4905,445.0741
1757070771.5694,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.5781,445.0124
1757070771.5703,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.6644,444.9559
1757070771.5711,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.7480,444.9052
1757070771.5720,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.8272,444.8605
1757070771.5729,453.6897,444.7851,0.4208,0.5006,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.9003,444.8221
1757070771.5740,452.7763,444.7851,0.4208,0.4978,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,453.9653,444.7900
1757070771.5746,452.7763,444.7851,0.4208,0.4978,0.4997,0.3697,0.4561,0.1808,0.5210,0.5535,454.0201,444.7641
1757070771.5757,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,454.0624,444.7442
1757070771.5764,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,454.0899,444.7300
1757070771.5773,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,454.1005,444.7210
1757070771.5781,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,454.0921,444.7166
1757070771.5790,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,454.0632,444.7162
1757070771.5799,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,454.0124,444.7192
1757070771.5808,454.1086,444.7851,0.4208,0.4978,0.5038,0.3697,0.4561,0.1808,0.5210,0.5535,453.9394,444.7246
1757070771.5817,454.1086,444.7059,0.4208,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,453.8441,444.7319
1757070771.5825,454.1086,444.7059,0.4208,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,453.7276,444.7402
1757070771.5834,454.1086,444.7059,0.4208,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,453.5919,444.7487
1757070771.5843,454.1086,444.7059,0.4208,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,453.4396,444.7566
1757070771.5852,454.1086,444.7059,0.4208,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,453.2745,444.7631
1757070771.5859,452.8407,444.7059,0.4169,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,453.1012,444.7676
1757070771.5869,452.8407,444.7059,0.4169,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,452.9250,444.7694
1757070771.5878,452.8407,444.7059,0.4169,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,452.7518,444.7680
1757070771.5887,452.8407,444.7059,0.4169,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,452.5878,444.7629
1757070771.5896,452.8407,444.7059,0.4169,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,452.4397,444.7538
1757070771.5904,452.8407,444.7059,0.4169,0.4978,0.5038,0.3697,0.4561,0.1806,0.5210,0.5535,452.3139,444.7406
1757070771.5911,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.2166,444.7232
1757070771.5922,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.1535,444.7021
1757070771.5931,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.1295,444.6777
1757070771.5940,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.1485,444.6509
1757070771.5948,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.2131,444.6225
1757070771.5957,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.3246,444.5940
1757070771.5966,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.4826,444.5669
1757070771.5975,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.6852,444.5430
1757070771.5984,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,452.9290,444.5242
1757070771.5992,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,453.2091,444.5127
1757070771.6001,451.9885,444.7059,0.4169,0.4978,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,453.5190,444.5104
1757070771.6013,453.1944,444.7059,0.4169,0.5015,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,453.8513,444.5196
1757070771.6019,453.1944,444.7059,0.4169,0.5015,0.5038,0.3670,0.4561,0.1806,0.5210,0.5535,454.1978,444.5423
1757070771.6030,455.6280,444.7059,0.4169,0.5015,0.5113,0.3670,0.4561,0.1806,0.5210,0.5535,454.5495,444.5801
1757070771.6036,455.6280,444.7059,0.4169,0.5015,0.5113,0.3670,0.4561,0.1806,0.5210,0.5535,454.8976,444.6345
1757070771.6047,456.8331,444.7059,0.4169,0.5015,0.5113,0.3707,0.4561,0.1806,0.5210,0.5535,455.2333,444.7065
1757070771.6054,456.8331,444.7059,0.4169,0.5015,0.5113,0.3707,0.4561,0.1806,0.5210,0.5535,455.5484,444.7966
1757070771.6063,456.8331,444.7059,0.4169,0.5015,0.5113,0.3707,0.4561,0.1806,0.5210,0.5535,455.8358,444.9046
1757070771.6072,456.8331,444.3333,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5535,456.0895,445.0297
1757070771.6080,456.8331,444.3333,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5535,456.3047,445.1705
1757070771.6089,456.8331,444.3333,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5535,456.4785,445.3249
1757070771.6098,456.8331,444.3333,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5535,456.6090,445.4901
1757070771.6107,456.8331,444.3333,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5535,456.6962,445.6628
1757070771.6115,456.8331,447.0192,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5618,456.7414,445.8394
1757070771.6124,456.8331,447.0192,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5618,456.7468,446.0161
1757070771.6133,456.8331,447.0192,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5618,456.7162,446.1888
1757070771.6142,456.8331,447.0192,0.4169,0.5015,0.5113,0.3707,0.4550,0.1806,0.5210,0.5618,456.6536,446.3539
1757070771.6149,455.7651,447.0192,0.4169,0.4983,0.5113,0.3707,0.4550,0.1806,0.5210,0.5618,456.5640,446.5077
1757070771.6159,455.7651,447.0192,0.4169,0.4983,0.5113,0.3707,0.4550,0.1806,0.5210,0.5618,456.4526,446.6473
1757070771.6168,455.5015,447.0192,0.4169,0.4983,0.5105,0.3707,0.4550,0.1806,0.5210,0.5618,456.3244,446.7700
1757070771.6177,455.5015,447.0192,0.4169,0.4983,0.5105,0.3707,0.4550,0.1806,0.5210,0.5618,456.1847,446.8738
1757070771.6186,455.5015,447.0192,0.4169,0.4983,0.5105,0.3707,0.4550,0.1806,0.5210,0.5618,456.0380,446.9574
1757070771.6194,455.5015,447.0192,0.4169,0.4983,0.5105,0.3707,0.4550,0.1806,0.5210,0.5618,455.8886,447.0199
1757070771.6203,455.5015,446.9853,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5618,455.7404,447.0613
1757070771.6212,455.5015,446.9853,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5618,455.5962,447.0819
1757070771.6221,455.5015,446.9853,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5618,455.4586,447.0825
1757070771.6229,455.5015,446.9853,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5618,455.3294,447.0643
1757070771.6238,455.5015,446.9853,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5618,455.2098,447.0289
1757070771.6247,455.5015,446.9853,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5618,455.1008,446.9781
1757070771.6256,455.5015,446.4528,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5602,455.0025,446.9137
1757070771.6264,455.5015,446.4528,0.4169,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5602,454.9150,446.8377
1757070771.6269,454.6009,446.4528,0.4141,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5602,454.8379,446.7521
1757070771.6282,454.6009,446.4528,0.4141,0.4983,0.5105,0.3707,0.4548,0.1806,0.5210,0.5602,454.7709,446.6588
